"InsertedDate","TicketID","BrandID","FirstlevelTAT_Seconds","TotalTAT_Seconds","IsTicketClosed","AssignToAgentUserID","ClosedBy","BrandName"
2023-11-30,432588,6954,4,4,1,,-3,TATADigital
2023-11-30,432589,6954,,42849,1,,15831,TATADigital
2023-11-30,432590,6954,40831,40831,1,,15832,TATADigital
2023-11-30,432591,6954,,40874,1,,13250,TATADigital
2023-11-30,432592,6954,,40756,1,,13250,TATADigital
2023-11-30,432593,6954,,39520,1,,13250,TATADigital
2023-12-16,450441,6954,51249,51249,1,,15833,TATADigital
2023-12-16,450442,6954,,22660,1,,15831,TATADigital
2023-12-16,450443,6954,41990,41990,1,,15832,TATADigital
2023-12-16,450444,6954,,39291,1,,15832,TATADigital
2023-12-16,450445,6954,29462,29462,1,,15831,TATADigital
2023-12-16,450446,6954,28781,28781,1,,15831,TATADigital
2023-12-16,450435,6954,,39838,1,,15832,TATADigital
2023-12-16,450436,6954,41430,130664,1,,15832,TATADigital
2023-12-16,450437,6954,29674,29674,1,,15831,TATADigital
2023-12-16,450438,6954,37986,37986,1,,15832,TATADigital
2023-12-16,450439,6954,42315,42315,1,,15832,TATADigital
2023-12-16,450440,6954,38516,130310,1,,15835,TATADigital
2023-12-16,440431,6954,55673,55896,1,,15835,TATADigital
2023-12-16,440432,6954,42059,42059,1,,15831,TATADigital
2023-12-16,450431,6954,37383,37602,1,,15833,TATADigital
2023-12-16,450432,6954,43405,43405,1,,15835,TATADigital
2023-12-16,450433,6954,45683,45683,1,,15835,TATADigital
2023-12-16,450434,6954,47458,237997,1,,15834,TATADigital
2023-12-16,440425,6954,304,304,1,,15834,TATADigital
2023-12-16,440426,6954,185,185,1,,15834,TATADigital
2023-12-16,440427,6954,,130,1,,15834,TATADigital
2023-12-16,440428,6954,434,434,1,,15834,TATADigital
2023-12-16,440429,6954,13,13,1,,-3,TATADigital
2023-12-16,440430,6954,225,225,1,,15834,TATADigital
2023-12-16,440419,6954,7,7,1,,-3,TATADigital
2023-12-16,440420,6954,118,118,1,,15832,TATADigital
2023-12-16,440421,6954,66,66,1,,15832,TATADigital
2023-12-16,440422,6954,505,505,1,,15834,TATADigital
2023-12-16,440423,6954,,229,1,,15834,TATADigital
2023-12-16,440424,6954,199,199,1,,15834,TATADigital
2023-12-16,440413,6954,268,268,1,,15834,TATADigital
2023-12-16,440414,6954,,381,1,,15834,TATADigital
2023-12-16,440415,6954,721,721,1,,15832,TATADigital
2023-12-16,440416,6954,355,355,1,,15832,TATADigital
2023-12-16,440417,6954,,482,1,,15832,TATADigital
2023-12-16,440418,6954,381,381,1,,15832,TATADigital
2023-12-16,440407,6954,427,427,1,,15834,TATADigital
2023-12-16,440408,6954,,255,1,,15834,TATADigital
2023-12-16,440409,6954,,141,1,,15834,TATADigital
2023-12-16,440410,6954,126,126,1,,15834,TATADigital
2023-12-16,440411,6954,,256,1,,15834,TATADigital
2023-12-16,440412,6954,131,131,1,,15834,TATADigital
2023-12-16,440401,6954,,87,1,,15831,TATADigital
2023-12-16,440402,6954,64622,247061,1,,15832,TATADigital
2023-12-16,440403,6954,7,7,1,,-3,TATADigital
2023-12-16,440404,6954,1193,1194,1,,15834,TATADigital
2023-12-16,440405,6954,1404,1404,1,,15834,TATADigital
2023-12-16,440406,6954,117,117,1,,15834,TATADigital
2023-12-16,440395,6954,1880,1880,1,,15834,TATADigital
2023-12-16,440396,6954,,1108,1,,15834,TATADigital
2023-12-16,440397,6954,1056,1056,1,,15834,TATADigital
2023-12-16,440398,6954,1138,1138,1,,15834,TATADigital
2023-12-16,440399,6954,401,401,1,,15831,TATADigital
2023-12-16,440400,6954,486,486,1,,15831,TATADigital
2023-12-16,440389,6954,,1317,1,,15834,TATADigital
2023-12-16,440390,6954,,1277,1,,15834,TATADigital
2023-12-16,440391,6954,1130,1130,1,,15834,TATADigital
2023-12-16,440392,6954,2694,2694,1,,15834,TATADigital
2023-12-16,440393,6954,736,736,1,,15834,TATADigital
2023-12-16,440394,6954,,1277,1,,15834,TATADigital
2023-12-16,440383,6954,406,406,1,,15834,TATADigital
2023-12-16,440384,6954,,641,1,,15834,TATADigital
2023-12-16,440385,6954,,968,1,,15834,TATADigital
2023-12-16,440386,6954,,278,1,,15834,TATADigital
2023-12-16,440387,6954,,216,1,,15834,TATADigital
2023-12-16,440388,6954,69,69,1,,15834,TATADigital
2023-12-16,440377,6954,1256,1256,1,,15834,TATADigital
2023-12-16,440378,6954,,2056,1,,15834,TATADigital
2023-12-16,440379,6954,2107,2107,1,,15834,TATADigital
2023-12-16,440380,6954,1140,1140,1,,15834,TATADigital
2023-12-16,440381,6954,961,961,1,,15834,TATADigital
2023-12-16,440382,6954,,1003,1,,15834,TATADigital
2023-12-16,440371,6954,,83,1,,15834,TATADigital
2023-12-16,440372,6954,1153,1153,1,,15834,TATADigital
2023-12-16,440373,6954,1943,1944,1,,15834,TATADigital
2023-12-16,440374,6954,,818,1,,15834,TATADigital
2023-12-16,440375,6954,1483,1483,1,,15834,TATADigital
2023-12-16,440376,6954,5,5,1,,-3,TATADigital
2023-12-16,440365,6954,20,20,1,,-3,TATADigital
2023-12-16,440366,6954,,193,1,,15835,TATADigital
2023-12-16,440367,6954,148,148,1,,15832,TATADigital
2023-12-16,440368,6954,164,164,1,,15832,TATADigital
2023-12-16,440369,6954,,862,1,,15834,TATADigital
2023-12-16,440370,6954,171,171,1,,15834,TATADigital
2023-12-16,440359,6954,,1111,1,,15833,TATADigital
2023-12-16,440360,6954,829,829,1,,15833,TATADigital
2023-12-16,440361,6954,81,81,1,,15832,TATADigital
2023-12-16,440362,6954,193,193,1,,15832,TATADigital
2023-12-16,440363,6954,255,255,1,,15832,TATADigital
2023-12-16,440364,6954,141,141,1,,15832,TATADigital
2023-12-16,440353,6954,,812,1,,15834,TATADigital
2023-12-16,440354,6954,,194,1,,15834,TATADigital
2023-12-16,440355,6954,2168,2168,1,,15835,TATADigital
2023-12-16,440356,6954,,1897,1,,15832,TATADigital
2023-12-16,440357,6954,1649,1649,1,,15833,TATADigital
2023-12-16,440358,6954,,1288,1,,15833,TATADigital
2023-12-16,440347,6954,5507,5507,1,,15833,TATADigital
2023-12-16,440348,6954,964,964,1,,15834,TATADigital
2023-12-16,440349,6954,12,12,1,,-3,TATADigital
2023-12-16,440350,6954,2060,2060,1,,15834,TATADigital
2023-12-16,440351,6954,4019,4019,1,,15835,TATADigital
2023-12-16,440352,6954,,1287,1,,15834,TATADigital
2023-12-16,440341,6954,,207,1,,15834,TATADigital
2023-12-16,440342,6954,6004,6004,1,,15835,TATADigital
2023-12-16,440343,6954,1249,1249,1,,15834,TATADigital
2023-12-16,440344,6954,5977,5977,1,,15833,TATADigital
2023-12-16,440345,6954,854,854,1,,15834,TATADigital
2023-12-16,440346,6954,490,490,1,,15834,TATADigital
2023-12-16,440335,6954,205,205,1,,15832,TATADigital
2023-12-16,440336,6954,386,386,1,,15834,TATADigital
2023-12-16,440337,6954,75,76,1,,15834,TATADigital
2023-12-16,440338,6954,5,5,1,,-3,TATADigital
2023-12-16,440339,6954,5,5,1,,-3,TATADigital
2023-12-16,440340,6954,,282,1,,15834,TATADigital
2023-12-16,440329,6954,,149,1,,15832,TATADigital
2023-12-16,440330,6954,11153,11153,1,,15832,TATADigital
2023-12-16,440331,6954,,28,1,,15832,TATADigital
2023-12-16,440332,6954,307,307,1,,15832,TATADigital
2023-12-16,440333,6954,87,87,1,,15832,TATADigital
2023-12-16,440334,6954,488,488,1,,15834,TATADigital
2023-12-16,440323,6954,2198,2198,1,,15834,TATADigital
2023-12-16,440324,6954,1952,1952,1,,15834,TATADigital
2023-12-16,440325,6954,1782,1782,1,,15834,TATADigital
2023-12-16,440326,6954,225,225,1,,15835,TATADigital
2023-12-16,440327,6954,,283,1,,15832,TATADigital
2023-12-16,440328,6954,1116,1116,1,,15832,TATADigital
2023-12-16,440317,6954,,7482,1,,15834,TATADigital
2023-12-16,440318,6954,2293,2293,1,,15834,TATADigital
2023-12-16,440319,6954,2223,2223,1,,15834,TATADigital
2023-12-16,440320,6954,706,706,1,,15832,TATADigital
2023-12-16,440321,6954,339,339,1,,15835,TATADigital
2023-12-16,440322,6954,905,905,1,,15832,TATADigital
2023-12-16,440311,6954,,1110,1,,15834,TATADigital
2023-12-16,440312,6954,10890,10890,1,,15834,TATADigital
2023-12-16,440313,6954,4486,4486,1,,15834,TATADigital
2023-12-16,440314,6954,,203,1,,15834,TATADigital
2023-12-16,440315,6954,,2902,1,,15834,TATADigital
2023-12-16,440316,6954,3761,3761,1,,15834,TATADigital
2023-12-16,440305,6954,,380,1,,15834,TATADigital
2023-12-16,440306,6954,,327,1,,15834,TATADigital
2023-12-16,440307,6954,260,260,1,,15834,TATADigital
2023-12-16,440308,6954,,71,1,,15834,TATADigital
2023-12-16,440309,6954,48,48,1,,15834,TATADigital
2023-12-16,440310,6954,380,380,1,,15833,TATADigital
2023-12-16,440299,6954,,261,1,15833,15833,TATADigital
2023-12-16,440300,6954,542,542,1,,15833,TATADigital
2023-12-16,440301,6954,176,176,1,,15835,TATADigital
2023-12-16,440302,6954,,2006,1,,15834,TATADigital
2023-12-16,440303,6954,,322,1,15833,15833,TATADigital
2023-12-16,440304,6954,,223,1,15833,15833,TATADigital
2023-12-16,440293,6954,,853,1,,15835,TATADigital
2023-12-16,440294,6954,,256,1,,15832,TATADigital
2023-12-16,440295,6954,,439,1,,15835,TATADigital
2023-12-16,440296,6954,,696,1,,15832,TATADigital
2023-12-16,440297,6954,260,260,1,,15833,TATADigital
2023-12-16,440298,6954,,160,1,,15833,TATADigital
2023-12-16,440287,6954,,75,1,,15832,TATADigital
2023-12-16,440288,6954,,228,1,,15832,TATADigital
2023-12-16,440289,6954,332,332,1,,15832,TATADigital
2023-12-16,440290,6954,,87,1,,15832,TATADigital
2023-12-16,440291,6954,133,133,1,,15835,TATADigital
2023-12-16,440292,6954,,539,1,,15832,TATADigital
2023-12-16,440281,6954,,217,1,,15831,TATADigital
2023-12-16,440282,6954,2416,2416,1,,15833,TATADigital
2023-12-16,440283,6954,74,74,1,,15835,TATADigital
2023-12-16,440284,6954,,79,1,,15833,TATADigital
2023-12-16,440285,6954,2020,2020,1,,15833,TATADigital
2023-12-16,440286,6954,340,340,1,,15833,TATADigital
2023-12-16,440275,6954,,743,1,,15831,TATADigital
2023-12-16,440276,6954,,666,1,,15835,TATADigital
2023-12-16,440277,6954,1255,1255,1,,15833,TATADigital
2023-12-16,440278,6954,1818,1818,1,,15833,TATADigital
2023-12-16,440279,6954,,573,1,,15835,TATADigital
2023-12-16,440280,6954,124,124,1,,15831,TATADigital
2023-12-16,440269,6954,,74,1,,15833,TATADigital
2023-12-16,440270,6954,,266,1,,15831,TATADigital
2023-12-16,440271,6954,652,652,1,,15835,TATADigital
2023-12-16,440272,6954,753,753,1,,15835,TATADigital
2023-12-16,440273,6954,1350,1350,1,,15835,TATADigital
2023-12-16,440274,6954,,1031,1,,15835,TATADigital
2023-12-16,440263,6954,,642,1,,15835,TATADigital
2023-12-16,440264,6954,1249,103039,1,,15832,TATADigital
2023-12-16,440265,6954,1077,1077,1,,15835,TATADigital
2023-12-16,440266,6954,,1018,1,,15833,TATADigital
2023-12-16,440267,6954,5769,5769,0,15833,,TATADigital
2023-12-16,440268,6954,15,16,1,,-3,TATADigital
2023-12-16,440257,6954,169,382,1,,15833,TATADigital
2023-12-16,440258,6954,349,349,1,,15835,TATADigital
2023-12-16,440259,6954,812,812,1,,15833,TATADigital
2023-12-16,440260,6954,312,312,1,,15833,TATADigital
2023-12-16,440261,6954,502,502,1,,15835,TATADigital
2023-12-16,440262,6954,588,588,1,,15835,TATADigital
2023-12-16,440251,6954,1650,1650,1,,15833,TATADigital
2023-12-16,440252,6954,,167,1,,15835,TATADigital
2023-12-16,440253,6954,,304,1,,15835,TATADigital
2023-12-16,440254,6954,4701,4701,1,,15835,TATADigital
2023-12-16,440255,6954,102,102,1,,15833,TATADigital
2023-12-16,440256,6954,121,121,1,,15833,TATADigital
2023-12-16,440245,6954,3992,3992,1,,15835,TATADigital
2023-12-16,440246,6954,,2636,1,,15835,TATADigital
2023-12-16,440247,6954,396,396,1,,15833,TATADigital
2023-12-16,440248,6954,,1431,1,,15833,TATADigital
2023-12-16,440249,6954,,731,1,,15835,TATADigital
2023-12-16,440250,6954,965,966,1,,15833,TATADigital
2023-12-16,440239,6954,60,60,1,,15833,TATADigital
2023-12-16,440240,6954,117,117,1,,15831,TATADigital
2023-12-16,440241,6954,659,659,1,,15835,TATADigital
2023-12-16,440242,6954,1021,1021,1,,15835,TATADigital
2023-12-16,440243,6954,517,517,1,,15833,TATADigital
2023-12-16,440244,6954,2706,2706,1,,15835,TATADigital
2023-12-16,440233,6954,2772,2772,1,,15833,TATADigital
2023-12-16,440234,6954,,217,1,,15833,TATADigital
2023-12-16,440235,6954,1109,1110,1,,15833,TATADigital
2023-12-16,440236,6954,1634,1634,1,,15835,TATADigital
2023-12-16,440237,6954,2096,2097,1,,15833,TATADigital
2023-12-16,440238,6954,1149,1149,1,,15833,TATADigital
2023-12-16,440227,6954,6250,6250,1,,15835,TATADigital
2023-12-16,440228,6954,23,23,1,,-3,TATADigital
2023-12-16,440229,6954,13,13,1,,-3,TATADigital
2023-12-16,440230,6954,218,218,1,,15833,TATADigital
2023-12-16,440231,6954,2708,2708,1,,15833,TATADigital
2023-12-16,440232,6954,204,204,1,,15833,TATADigital
2023-12-16,440221,6954,486,486,1,,15833,TATADigital
2023-12-16,440222,6954,5,5,1,,-3,TATADigital
2023-12-16,440223,6954,,200,1,,15835,TATADigital
2023-12-16,440224,6954,,370,1,,15833,TATADigital
2023-12-16,440225,6954,149,149,1,15833,15833,TATADigital
2023-12-16,440226,6954,,291,1,,15833,TATADigital
2023-12-16,440215,6954,,892,1,,15833,TATADigital
2023-12-16,440216,6954,,877,1,,15833,TATADigital
2023-12-16,440217,6954,,876,1,,15833,TATADigital
2023-12-16,440218,6954,,871,1,,15833,TATADigital
2023-12-16,440219,6954,594,594,1,,15833,TATADigital
2023-12-16,440220,6954,,8152,1,,15835,TATADigital
2023-12-16,440209,6954,515,515,1,,15833,TATADigital
2023-12-16,440210,6954,,127,1,,15833,TATADigital
2023-12-16,440211,6954,,1266,1,,15833,TATADigital
2023-12-16,440212,6954,1569,1569,1,,15833,TATADigital
2023-12-16,440213,6954,,1002,1,15833,15833,TATADigital
2023-12-16,440214,6954,,911,1,,15833,TATADigital
2023-12-16,440203,6954,,1979,1,,15833,TATADigital
2023-12-16,440204,6954,,1978,1,,15833,TATADigital
2023-12-16,440205,6954,,2352,1,,15833,TATADigital
2023-12-16,440206,6954,2054,2054,1,,15833,TATADigital
2023-12-16,440207,6954,1408,1408,1,,15833,TATADigital
2023-12-16,440208,6954,1132,1132,1,,15833,TATADigital
2023-12-16,440197,6954,4767,4767,1,,15833,TATADigital
2023-12-16,440198,6954,3435,3436,1,,15835,TATADigital
2023-12-16,440199,6954,3367,3367,1,,15835,TATADigital
2023-12-16,440200,6954,,2655,1,,15835,TATADigital
2023-12-16,440201,6954,,1983,1,,15833,TATADigital
2023-12-16,440202,6954,,1980,1,,15833,TATADigital
2023-12-16,440191,6954,8,8,1,,-3,TATADigital
2023-12-16,440192,6954,,5419,1,,15835,TATADigital
2023-12-16,440193,6954,,5780,1,,15833,TATADigital
2023-12-16,440194,6954,4151,4151,1,,15835,TATADigital
2023-12-16,440195,6954,4220,4220,1,,15835,TATADigital
2023-12-16,440196,6954,3768,3769,1,,15835,TATADigital
2023-12-16,440185,6954,8159,8159,1,,15835,TATADigital
2023-12-16,440186,6954,12554,12554,1,,15835,TATADigital
2023-12-16,440187,6954,13537,13537,1,,15835,TATADigital
2023-12-16,440188,6954,7873,7873,1,,15835,TATADigital
2023-12-16,440189,6954,13676,13676,1,,15835,TATADigital
2023-12-16,440190,6954,6695,6695,1,,15835,TATADigital
2023-12-16,440179,6954,,11286,1,15833,15833,TATADigital
2023-12-16,440180,6954,8828,8828,1,,15835,TATADigital
2023-12-16,440181,6954,9396,9396,1,,15833,TATADigital
2023-12-16,440182,6954,7639,7639,1,,15835,TATADigital
2023-12-16,440183,6954,6957,6957,1,,15835,TATADigital
2023-12-16,440184,6954,7105,7105,1,,15835,TATADigital
2023-12-16,440173,6954,,13717,1,,15833,TATADigital
2023-12-16,440174,6954,13,13,1,,-3,TATADigital
2023-12-16,440175,6954,11,11,1,,-3,TATADigital
2023-12-16,440176,6954,14924,14924,1,,15835,TATADigital
2023-12-16,440177,6954,15595,15595,1,,15835,TATADigital
2023-12-16,440178,6954,7,7,1,,-3,TATADigital
2023-12-15,440167,6954,30427,30427,1,,15833,TATADigital
2023-12-15,440168,6954,,22187,1,15833,15833,TATADigital
2023-12-15,440169,6954,,20392,1,15833,15833,TATADigital
2023-12-15,440170,6954,19798,19798,1,,15835,TATADigital
2023-12-16,440171,6954,10,11,1,,-3,TATADigital
2023-12-16,440172,6954,,20125,1,,15833,TATADigital
2023-12-15,440161,6954,35638,35638,1,,15835,TATADigital
2023-12-15,440162,6954,,34715,1,15833,15833,TATADigital
2023-12-15,440163,6954,36163,36163,1,,15833,TATADigital
2023-12-15,440164,6954,17,18,1,,-3,TATADigital
2023-12-15,440165,6954,33141,33141,1,,15833,TATADigital
2023-12-15,440166,6954,,32986,1,,15833,TATADigital
2023-12-15,440155,6954,1506,1506,1,,15834,TATADigital
2023-12-15,440156,6954,632,632,1,,15834,TATADigital
2023-12-15,440157,6954,574,574,1,,15834,TATADigital
2023-12-15,440158,6954,41261,41261,1,,15835,TATADigital
2023-12-15,440159,6954,,36871,1,15833,15833,TATADigital
2023-12-15,440160,6954,34935,34935,1,15833,15833,TATADigital
2023-12-15,440149,6954,,258,1,,15834,TATADigital
2023-12-15,440150,6954,,340,1,,15834,TATADigital
2023-12-15,440151,6954,877,877,1,,15834,TATADigital
2023-12-15,440152,6954,534,535,1,,15834,TATADigital
2023-12-15,440153,6954,911,911,1,,15834,TATADigital
2023-12-15,440154,6954,,242,1,,15834,TATADigital
2023-12-15,440143,6954,2196,2196,1,,15834,TATADigital
2023-12-15,440144,6954,2133,2133,1,,15834,TATADigital
2023-12-15,440145,6954,,1999,1,,15834,TATADigital
2023-12-15,440146,6954,,1551,1,,15834,TATADigital
2023-12-15,440147,6954,,3069,1,,15834,TATADigital
2023-12-15,440148,6954,753,753,1,,15834,TATADigital
2023-12-15,440137,6954,,333,1,,15834,TATADigital
2023-12-15,440138,6954,,193,1,,15834,TATADigital
2023-12-15,440139,6954,3699,3699,1,,15834,TATADigital
2023-12-15,440140,6954,,3359,1,,15834,TATADigital
2023-12-15,440141,6954,,2004,1,,15834,TATADigital
2023-12-15,440142,6954,,1877,1,,15834,TATADigital
2023-12-15,440131,6954,245,245,1,,15834,TATADigital
2023-12-15,440132,6954,206,206,1,,15834,TATADigital
2023-12-15,440133,6954,,654,1,,15834,TATADigital
2023-12-15,440134,6954,,248,1,,15834,TATADigital
2023-12-15,440135,6954,624,624,1,,15834,TATADigital
2023-12-15,440136,6954,4436,4436,1,,15834,TATADigital
2023-12-15,440125,6954,,6021,1,,15834,TATADigital
2023-12-15,440126,6954,1272,1272,1,,15834,TATADigital
2023-12-15,440127,6954,1434,1434,1,,15834,TATADigital
2023-12-15,440128,6954,,1604,1,,15834,TATADigital
2023-12-15,440129,6954,706,706,1,,15834,TATADigital
2023-12-15,440130,6954,1105,1105,1,,15834,TATADigital
2023-12-15,440119,6954,,179,1,,15834,TATADigital
2023-12-15,440120,6954,1864,1864,1,,15834,TATADigital
2023-12-15,440121,6954,7564,7564,1,,15834,TATADigital
2023-12-15,440122,6954,,7193,1,,15834,TATADigital
2023-12-15,440123,6954,,1844,1,,15834,TATADigital
2023-12-15,440124,6954,7027,7027,1,,15834,TATADigital
2023-12-15,440113,6954,,1153,1,,15834,TATADigital
2023-12-15,440114,6954,1056,1056,1,,15834,TATADigital
2023-12-15,440115,6954,829,829,1,,15834,TATADigital
2023-12-15,440116,6954,,822,1,,15834,TATADigital
2023-12-15,440117,6954,,400,1,,15834,TATADigital
2023-12-15,440118,6954,,295,1,,15834,TATADigital
2023-12-15,440107,6954,703,703,1,,15834,TATADigital
2023-12-15,440108,6954,1432,1432,1,,15834,TATADigital
2023-12-15,440109,6954,2180,2180,1,,15834,TATADigital
2023-12-15,440110,6954,,1846,1,,15834,TATADigital
2023-12-15,440111,6954,,452,1,,15834,TATADigital
2023-12-15,440112,6954,1244,1244,1,,15834,TATADigital
2023-12-15,440101,6954,4519,4519,1,,15834,TATADigital
2023-12-15,440102,6954,2024,2024,1,,15834,TATADigital
2023-12-15,440103,6954,665,665,1,,15834,TATADigital
2023-12-15,440104,6954,,353,1,,15834,TATADigital
2023-12-15,440105,6954,622,622,1,,15834,TATADigital
2023-12-15,440106,6954,475,475,1,,15834,TATADigital
2023-12-15,440095,6954,,12275,1,,15834,TATADigital
2023-12-15,440096,6954,10,10,1,,-3,TATADigital
2023-12-15,440097,6954,11803,11803,1,,15834,TATADigital
2023-12-15,440098,6954,13100,13100,1,,15834,TATADigital
2023-12-15,440099,6954,5968,5968,1,,15834,TATADigital
2023-12-15,440100,6954,,925,1,,15831,TATADigital
2023-12-15,440089,6954,447,491,1,,15831,TATADigital
2023-12-15,440090,6954,181,181,1,,15831,TATADigital
2023-12-15,440091,6954,540,540,1,,15834,TATADigital
2023-12-15,440092,6954,552,552,1,,15834,TATADigital
2023-12-15,440093,6954,,1164,1,,15831,TATADigital
2023-12-15,440094,6954,12404,12404,1,,15834,TATADigital
2023-12-15,440083,6954,2582,2582,1,,15834,TATADigital
2023-12-15,440084,6954,,1630,1,,15831,TATADigital
2023-12-15,440085,6954,,1322,1,,15834,TATADigital
2023-12-15,440086,6954,689,689,1,,15831,TATADigital
2023-12-15,440087,6954,20,20,1,,-3,TATADigital
2023-12-15,440088,6954,,380,1,,15831,TATADigital
2023-12-15,440077,6954,,4019,1,,15834,TATADigital
2023-12-15,440078,6954,,3059,1,,15831,TATADigital
2023-12-15,440079,6954,3009,3009,1,,15831,TATADigital
2023-12-15,440080,6954,2653,2653,1,,15831,TATADigital
2023-12-15,440081,6954,,1957,1,,15831,TATADigital
2023-12-15,440082,6954,,2114,1,,15831,TATADigital
2023-12-15,440071,6954,,1393,1,,15831,TATADigital
2023-12-15,440072,6954,3654,3654,1,,15834,TATADigital
2023-12-15,440073,6954,186,186,1,,15834,TATADigital
2023-12-15,440074,6954,,242,1,,15831,TATADigital
2023-12-15,440075,6954,166,166,1,,15831,TATADigital
2023-12-15,440076,6954,,17395,1,,15834,TATADigital
2023-12-15,440065,6954,16,17,1,,-3,TATADigital
2023-12-15,440066,6954,,894,1,,15831,TATADigital
2023-12-15,440067,6954,,100,1,,15834,TATADigital
2023-12-15,440068,6954,,699,1,,15831,TATADigital
2023-12-15,440069,6954,,105,1,,15834,TATADigital
2023-12-15,440070,6954,,12414,1,,15834,TATADigital
2023-12-15,440059,6954,,5763,1,,15834,TATADigital
2023-12-15,440060,6954,,284,1,,15831,TATADigital
2023-12-15,440061,6954,,225,1,,15831,TATADigital
2023-12-15,440062,6954,,351,1,,15831,TATADigital
2023-12-15,440063,6954,9939,9939,1,,15834,TATADigital
2023-12-15,440064,6954,318,318,1,,15831,TATADigital
2023-12-15,440053,6954,,153,1,,15832,TATADigital
2023-12-15,440054,6954,,77,1,,15832,TATADigital
2023-12-15,440055,6954,,806,1,,15831,TATADigital
2023-12-15,440056,6954,,551,1,,15831,TATADigital
2023-12-15,440057,6954,,544,1,,15831,TATADigital
2023-12-15,440058,6954,,605,1,,15831,TATADigital
2023-12-15,440047,6954,1493,1493,1,,15834,TATADigital
2023-12-15,440048,6954,667,667,1,,15834,TATADigital
2023-12-15,440049,6954,,2095,1,,15833,TATADigital
2023-12-15,440050,6954,348,348,1,,15834,TATADigital
2023-12-15,440051,6954,10,10,1,,-3,TATADigital
2023-12-15,440052,6954,,782,1,,15834,TATADigital
2023-12-15,440041,6954,1824,1824,1,,15834,TATADigital
2023-12-15,440042,6954,,1717,1,,15832,TATADigital
2023-12-15,440043,6954,1017,1017,1,,15834,TATADigital
2023-12-15,440044,6954,1700,1700,1,,15832,TATADigital
2023-12-15,440045,6954,8,8,1,,-3,TATADigital
2023-12-15,440046,6954,,732,1,,15834,TATADigital
2023-12-15,440035,6954,1917,1917,1,,15834,TATADigital
2023-12-15,440036,6954,1932,1932,1,,10940,TATADigital
2023-12-15,440037,6954,5109,5109,1,,15835,TATADigital
2023-12-15,440038,6954,1158,1158,1,,15834,TATADigital
2023-12-15,440039,6954,,142,1,,15833,TATADigital
2023-12-15,440040,6954,5572,5572,1,,15831,TATADigital
2023-12-15,440029,6954,5905,5905,1,,15835,TATADigital
2023-12-15,440030,6954,322,323,1,,10940,TATADigital
2023-12-15,440031,6954,436,436,1,,10940,TATADigital
2023-12-15,440032,6954,723,723,1,,10940,TATADigital
2023-12-15,440033,6954,,220,1,,10940,TATADigital
2023-12-15,440034,6954,1698,1698,1,,15834,TATADigital
2023-12-15,440023,6954,4731,4731,1,,15835,TATADigital
2023-12-15,440024,6954,5097,5097,1,,15835,TATADigital
2023-12-15,440025,6954,849,849,1,,10940,TATADigital
2023-12-15,440026,6954,301,301,1,,10940,TATADigital
2023-12-15,440027,6954,4491,4491,1,,15832,TATADigital
2023-12-15,440028,6954,422,422,1,,10940,TATADigital
2023-12-15,440017,6954,,1949,1,,15832,TATADigital
2023-12-15,440018,6954,2426,2426,1,,15835,TATADigital
2023-12-15,440019,6954,4625,4625,1,,15835,TATADigital
2023-12-15,440020,6954,678,678,1,,10940,TATADigital
2023-12-15,440021,6954,700,700,1,,10940,TATADigital
2023-12-15,440022,6954,599,599,1,,10940,TATADigital
2023-12-15,440011,6954,,1247,1,,14813,TATADigital
2023-12-15,440012,6954,2320,2320,1,,15832,TATADigital
2023-12-15,440013,6954,917,326349,1,,15831,TATADigital
2023-12-15,440014,6954,1440,1440,1,,15834,TATADigital
2023-12-15,440015,6954,1007,1007,1,,15834,TATADigital
2023-12-15,440016,6954,567,568,1,,15834,TATADigital
2023-12-15,440005,6954,4689,4689,1,,15832,TATADigital
2023-12-15,440006,6954,1483,1483,1,,15834,TATADigital
2023-12-15,440007,6954,13,14,1,,-3,TATADigital
2023-12-15,440008,6954,11,12,1,,-3,TATADigital
2023-12-15,440009,6954,3576,3576,1,,15832,TATADigital
2023-12-15,440010,6954,1179,1179,1,,10940,TATADigital
2023-12-15,439999,6954,8249,8249,1,,15832,TATADigital
2023-12-15,440000,6954,6058,6059,1,,15834,TATADigital
2023-12-15,440001,6954,5696,172502,1,,15832,TATADigital
2023-12-15,440002,6954,2292,2292,1,,15834,TATADigital
2023-12-15,440003,6954,,750,1,,15834,TATADigital
2023-12-15,440004,6954,658,658,1,,15834,TATADigital
2023-12-15,439993,6954,,2855,1,,15834,TATADigital
2023-12-15,439994,6954,,161,1,,15831,TATADigital
2023-12-15,439995,6954,6881,6881,1,,15833,TATADigital
2023-12-15,439996,6954,,205,1,,15834,TATADigital
2023-12-15,439997,6954,,52,1,,15831,TATADigital
2023-12-15,439998,6954,723,724,1,,15834,TATADigital
2023-12-15,439987,6954,1291,1291,1,,15835,TATADigital
2023-12-15,439988,6954,702,702,1,15835,14813,TATADigital
2023-12-15,439989,6954,732,732,1,,14813,TATADigital
2023-12-15,439990,6954,711,711,1,,14813,TATADigital
2023-12-15,439991,6954,,364,1,,15832,TATADigital
2023-12-15,439992,6954,150,150,1,15832,14813,TATADigital
2023-12-15,439981,6954,1336,1336,1,,15831,TATADigital
2023-12-15,439982,6954,1170,1170,1,,15832,TATADigital
2023-12-15,439983,6954,,849,1,,15831,TATADigital
